Track,Test Case,Matcher Name 1,Matcher Name 2,Alpha,p,Significantly Different?
conference,conference-sigkdd,wordnet_synOrHyp,wikidata_synOrHyp,0.05,0.0,true
conference,edas-sigkdd,dbpedia_synOrHyp,wordnet_synOrHyp,0.05,0.0,true
largebio,small-fma-nci,babelnet_synOrHyp,babelnet_synOrHyp,0.05,1.0,false
conference,conference-sigkdd,wikidata_synOrHyp,babelnet_synOrHyp,0.05,0.0,true
conference,ekaw-sigkdd,wiktionary_synOrHyp,wikidata_synOrHyp,0.05,0.0,true
largebio,small-fma-nci,babelnet_synOrHyp,wordnet_synOrHyp,0.05,2.879881717096078E-4,true
conference,conference-iasted,wordnet_synOrHyp,wiktionary_synOrHyp,0.05,28.0,false
conference,iasted-sigkdd,wiktionary_synOrHyp,babelnet_synOrHyp,0.05,28.0,false
conference,confof-iasted,wikidata_synOrHyp,wikidata_synOrHyp,0.05,1.0,false
conference,cmt-sigkdd,wikidata_synOrHyp,wikidata_synOrHyp,0.05,1.0,false
conference,iasted-sigkdd,dbpedia_synOrHyp,dbpedia_synOrHyp,0.05,1.0,false
conference,cmt-ekaw,babelnet_synOrHyp,wikidata_synOrHyp,0.05,13.0,false
conference,edas-ekaw,wordnet_synOrHyp,wordnet_synOrHyp,0.05,1.0,false
conference,cmt-edas,webIsClassic_synOrHyp,COMBINED_SynOrHyp,0.05,28.0,false
conference,cmt-iasted,wiktionary_synOrHyp,dbpedia_synOrHyp,0.05,0.0,true
conference,confof-ekaw,wikidata_synOrHyp,babelnet_synOrHyp,0.05,3.0,false
conference,conference-edas,dbpedia_synOrHyp,webIsClassic_synOrHyp,0.05,28.0,false
conference,cmt-conference,wiktionary_synOrHyp,dbpedia_synOrHyp,0.05,6.0,false
conference,cmt-sigkdd,wiktionary_synOrHyp,wordnet_synOrHyp,0.05,0.0,true
conference,confof-sigkdd,wiktionary_synOrHyp,wordnet_synOrHyp,0.05,6.0,false
conference,confof-sigkdd,wikidata_synOrHyp,wiktionary_synOrHyp,0.05,3.0,false
conference,conference-sigkdd,wiktionary_synOrHyp,dbpedia_synOrHyp,0.05,0.0,true
conference,ekaw-sigkdd,webIsClassic_synOrHyp,babelnet_synOrHyp,0.05,13.0,false
conference,cmt-conference,webIsClassic_synOrHyp,babelnet_synOrHyp,0.05,63.0,false
conference,iasted-sigkdd,wikidata_synOrHyp,webIsClassic_synOrHyp,0.05,126.0,false
conference,confof-iasted,dbpedia_synOrHyp,webIsClassic_synOrHyp,0.05,8184.0,false
conference,iasted-sigkdd,wikidata_synOrHyp,dbpedia_synOrHyp,0.05,1.0,false
conference,confof-edas,webIsClassic_synOrHyp,babelnet_synOrHyp,0.05,506.0,false
conference,conference-confof,babelnet_synOrHyp,wiktionary_synOrHyp,0.05,13.0,false
conference,conference-sigkdd,dbpedia_synOrHyp,webIsClassic_synOrHyp,0.05,0.0,true
conference,confof-edas,dbpedia_synOrHyp,webIsClassic_synOrHyp,0.05,63.0,false
conference,conference-iasted,wiktionary_synOrHyp,dbpedia_synOrHyp,0.05,0.0,true
conference,iasted-sigkdd,babelnet_synOrHyp,wordnet_synOrHyp,0.05,28.0,false
conference,edas-ekaw,wikidata_synOrHyp,wordnet_synOrHyp,0.05,126.0,false
conference,cmt-iasted,COMBINED_SynOrHyp,babelnet_synOrHyp,0.05,1021.0,false
conference,cmt-sigkdd,COMBINED_SynOrHyp,dbpedia_synOrHyp,0.05,3.0,false
conference,cmt-sigkdd,wiktionary_synOrHyp,babelnet_synOrHyp,0.05,0.0,true
conference,conference-ekaw,dbpedia_synOrHyp,wiktionary_synOrHyp,0.05,0.0,true
conference,cmt-sigkdd,dbpedia_synOrHyp,babelnet_synOrHyp,0.05,0.0,true
anatomy_track,mouse-human-suite,webIsClassic_synOrHyp,wikidata_synOrHyp,0.05,8.454827016279864E-8,true
conference,conference-iasted,COMBINED_SynOrHyp,webIsClassic_synOrHyp,0.05,253.0,false
conference,confof-ekaw,webIsClassic_synOrHyp,wikidata_synOrHyp,0.05,28.0,false
conference,cmt-iasted,wiktionary_synOrHyp,webIsClassic_synOrHyp,0.05,2042.0,false
conference,cmt-iasted,webIsClassic_synOrHyp,babelnet_synOrHyp,0.05,8184.0,false
conference,conference-sigkdd,webIsClassic_synOrHyp,dbpedia_synOrHyp,0.05,0.0,true
conference,conference-confof,dbpedia_synOrHyp,wordnet_synOrHyp,0.05,3.0,false
conference,conference-ekaw,wordnet_synOrHyp,dbpedia_synOrHyp,0.05,3.0,false
conference,confof-sigkdd,dbpedia_synOrHyp,webIsClassic_synOrHyp,0.05,3.0,false
largebio,small-fma-nci,babelnet_synOrHyp,wiktionary_synOrHyp,0.05,1.2532891038441463E-4,true
conference,conference-confof,wiktionary_synOrHyp,wikidata_synOrHyp,0.05,6.0,false
conference,cmt-ekaw,dbpedia_synOrHyp,COMBINED_SynOrHyp,0.05,506.0,false
conference,cmt-conference,webIsClassic_synOrHyp,wikidata_synOrHyp,0.05,6.0,false
conference,cmt-edas,wiktionary_synOrHyp,COMBINED_SynOrHyp,0.05,28.0,false
conference,cmt-ekaw,webIsClassic_synOrHyp,wikidata_synOrHyp,0.05,13.0,false
conference,edas-ekaw,webIsClassic_synOrHyp,wiktionary_synOrHyp,0.05,2042.0,false
conference,cmt-sigkdd,COMBINED_SynOrHyp,wikidata_synOrHyp,0.05,0.0,true
conference,edas-ekaw,wikidata_synOrHyp,dbpedia_synOrHyp,0.05,63.0,false
anatomy_track,mouse-human-suite,babelnet_synOrHyp,COMBINED_SynOrHyp,0.05,0.0,true
conference,cmt-confof,wordnet_synOrHyp,webIsClassic_synOrHyp,0.05,28.0,false
anatomy_track,mouse-human-suite,wiktionary_synOrHyp,COMBINED_SynOrHyp,0.05,9.827859637212555E-10,true
largebio,small-fma-nci,dbpedia_synOrHyp,COMBINED_SynOrHyp,0.05,4.810246629027848E-4,true
conference,confof-sigkdd,COMBINED_SynOrHyp,dbpedia_synOrHyp,0.05,1021.0,false
conference,cmt-ekaw,webIsClassic_synOrHyp,COMBINED_SynOrHyp,0.05,63.0,false
conference,conference-iasted,wordnet_synOrHyp,wikidata_synOrHyp,0.05,28.0,false
conference,cmt-conference,wordnet_synOrHyp,wordnet_synOrHyp,0.05,1.0,false
anatomy_track,mouse-human-suite,wordnet_synOrHyp,dbpedia_synOrHyp,0.05,0.05359232715248896,false
conference,conference-confof,webIsClassic_synOrHyp,wiktionary_synOrHyp,0.05,6.0,false
conference,cmt-ekaw,wiktionary_synOrHyp,wikidata_synOrHyp,0.05,6.0,false
conference,conference-edas,wordnet_synOrHyp,babelnet_synOrHyp,0.05,13.0,false
conference,conference-sigkdd,babelnet_synOrHyp,COMBINED_SynOrHyp,0.05,6.0,false
conference,cmt-ekaw,wiktionary_synOrHyp,COMBINED_SynOrHyp,0.05,126.0,false
conference,conference-sigkdd,babelnet_synOrHyp,babelnet_synOrHyp,0.05,1.0,false
conference,confof-ekaw,wikidata_synOrHyp,wiktionary_synOrHyp,0.05,0.0,true
conference,cmt-iasted,dbpedia_synOrHyp,babelnet_synOrHyp,0.05,3.0,false
conference,edas-ekaw,babelnet_synOrHyp,babelnet_synOrHyp,0.05,1.0,false
conference,conference-ekaw,webIsClassic_synOrHyp,webIsClassic_synOrHyp,0.05,1.0,false
conference,confof-iasted,dbpedia_synOrHyp,COMBINED_SynOrHyp,0.05,-45.0,true
conference,confof-sigkdd,webIsClassic_synOrHyp,wikidata_synOrHyp,0.05,13.0,false
conference,conference-iasted,COMBINED_SynOrHyp,dbpedia_synOrHyp,0.05,-43596.0,true
conference,conference-ekaw,dbpedia_synOrHyp,babelnet_synOrHyp,0.05,13.0,false
conference,cmt-sigkdd,COMBINED_SynOrHyp,babelnet_synOrHyp,0.05,3.0,false
conference,confof-sigkdd,babelnet_synOrHyp,wikidata_synOrHyp,0.05,6.0,false
conference,cmt-edas,wikidata_synOrHyp,wiktionary_synOrHyp,0.05,0.0,true
conference,cmt-edas,dbpedia_synOrHyp,wikidata_synOrHyp,0.05,1.0,false
conference,confof-iasted,wiktionary_synOrHyp,dbpedia_synOrHyp,0.05,6.0,false
conference,confof-edas,babelnet_synOrHyp,dbpedia_synOrHyp,0.05,0.0,true
conference,cmt-edas,wiktionary_synOrHyp,wikidata_synOrHyp,0.05,0.0,true
conference,conference-ekaw,babelnet_synOrHyp,COMBINED_SynOrHyp,0.05,32766.0,false
conference,cmt-edas,wordnet_synOrHyp,webIsClassic_synOrHyp,0.05,13.0,false
conference,ekaw-iasted,wikidata_synOrHyp,wordnet_synOrHyp,0.05,253.0,false
conference,edas-sigkdd,babelnet_synOrHyp,COMBINED_SynOrHyp,0.05,253.0,false
conference,conference-ekaw,dbpedia_synOrHyp,dbpedia_synOrHyp,0.05,1.0,false
conference,conference-sigkdd,wiktionary_synOrHyp,wikidata_synOrHyp,0.05,0.0,true
conference,cmt-confof,wikidata_synOrHyp,wiktionary_synOrHyp,0.05,13.0,false
conference,iasted-sigkdd,wordnet_synOrHyp,babelnet_synOrHyp,0.05,28.0,false
conference,iasted-sigkdd,babelnet_synOrHyp,babelnet_synOrHyp,0.05,1.0,false
conference,ekaw-iasted,webIsClassic_synOrHyp,dbpedia_synOrHyp,0.05,4090.0,false
conference,edas-sigkdd,wikidata_synOrHyp,wiktionary_synOrHyp,0.05,1.0,false
conference,conference-iasted,babelnet_synOrHyp,COMBINED_SynOrHyp,0.05,8184.0,false
conference,cmt-sigkdd,wikidata_synOrHyp,wiktionary_synOrHyp,0.05,0.0,true
conference,confof-ekaw,babelnet_synOrHyp,COMBINED_SynOrHyp,0.05,63.0,false
conference,confof-edas,babelnet_synOrHyp,webIsClassic_synOrHyp,0.05,506.0,false
conference,edas-ekaw,webIsClassic_synOrHyp,dbpedia_synOrHyp,0.05,1021.0,false
conference,confof-sigkdd,wordnet_synOrHyp,COMBINED_SynOrHyp,0.05,126.0,false
conference,iasted-sigkdd,wordnet_synOrHyp,wikidata_synOrHyp,0.05,6.0,false
conference,edas-iasted,webIsClassic_synOrHyp,wordnet_synOrHyp,0.05,-43596.0,true
conference,ekaw-sigkdd,wiktionary_synOrHyp,webIsClassic_synOrHyp,0.05,13.0,false
conference,confof-edas,wordnet_synOrHyp,babelnet_synOrHyp,0.05,1.0,false
conference,iasted-sigkdd,webIsClassic_synOrHyp,wikidata_synOrHyp,0.05,126.0,false
conference,confof-ekaw,webIsClassic_synOrHyp,wordnet_synOrHyp,0.05,13.0,false
conference,conference-confof,wikidata_synOrHyp,wiktionary_synOrHyp,0.05,6.0,false
conference,conference-confof,wordnet_synOrHyp,webIsClassic_synOrHyp,0.05,28.0,false
conference,conference-confof,webIsClassic_synOrHyp,webIsClassic_synOrHyp,0.05,1.0,false
conference,confof-iasted,dbpedia_synOrHyp,wikidata_synOrHyp,0.05,3.0,false
conference,iasted-sigkdd,webIsClassic_synOrHyp,wiktionary_synOrHyp,0.05,253.0,false
conference,conference-edas,dbpedia_synOrHyp,COMBINED_SynOrHyp,0.05,131066.0,false
conference,confof-edas,wiktionary_synOrHyp,wikidata_synOrHyp,0.05,0.0,true
conference,edas-ekaw,babelnet_synOrHyp,webIsClassic_synOrHyp,0.05,32766.0,false
conference,conference-edas,wiktionary_synOrHyp,wordnet_synOrHyp,0.05,0.0,true
conference,cmt-conference,wordnet_synOrHyp,COMBINED_SynOrHyp,0.05,253.0,false
conference,ekaw-sigkdd,dbpedia_synOrHyp,wiktionary_synOrHyp,0.05,0.0,true
conference,cmt-confof,wordnet_synOrHyp,wiktionary_synOrHyp,0.05,28.0,false
conference,iasted-sigkdd,wikidata_synOrHyp,wiktionary_synOrHyp,0.05,0.0,true
conference,cmt-conference,webIsClassic_synOrHyp,wordnet_synOrHyp,0.05,3.0,false
conference,cmt-conference,wikidata_synOrHyp,dbpedia_synOrHyp,0.05,0.0,true
conference,confof-edas,wikidata_synOrHyp,COMBINED_SynOrHyp,0.05,253.0,false
conference,conference-confof,wikidata_synOrHyp,wikidata_synOrHyp,0.05,1.0,false
conference,ekaw-iasted,webIsClassic_synOrHyp,babelnet_synOrHyp,0.05,65533.0,false
conference,confof-edas,wordnet_synOrHyp,COMBINED_SynOrHyp,0.05,126.0,false
conference,cmt-ekaw,wiktionary_synOrHyp,wiktionary_synOrHyp,0.05,1.0,false
conference,confof-edas,babelnet_synOrHyp,COMBINED_SynOrHyp,0.05,126.0,false
conference,cmt-iasted,COMBINED_SynOrHyp,webIsClassic_synOrHyp,0.05,6.0,false
conference,conference-confof,webIsClassic_synOrHyp,COMBINED_SynOrHyp,0.05,126.0,false
conference,confof-sigkdd,dbpedia_synOrHyp,wordnet_synOrHyp,0.05,0.0,true
conference,ekaw-iasted,babelnet_synOrHyp,wordnet_synOrHyp,0.05,3.0,false
conference,edas-ekaw,babelnet_synOrHyp,wiktionary_synOrHyp,0.05,3.0,false
conference,confof-sigkdd,webIsClassic_synOrHyp,dbpedia_synOrHyp,0.05,3.0,false
conference,cmt-sigkdd,COMBINED_SynOrHyp,wordnet_synOrHyp,0.05,3.0,false
conference,ekaw-sigkdd,wiktionary_synOrHyp,babelnet_synOrHyp,0.05,0.0,true
conference,confof-sigkdd,COMBINED_SynOrHyp,wordnet_synOrHyp,0.05,126.0,false
conference,cmt-conference,webIsClassic_synOrHyp,webIsClassic_synOrHyp,0.05,1.0,false
conference,conference-ekaw,wikidata_synOrHyp,wikidata_synOrHyp,0.05,1.0,false
conference,cmt-ekaw,webIsClassic_synOrHyp,dbpedia_synOrHyp,0.05,0.0,true
conference,conference-ekaw,wikidata_synOrHyp,webIsClassic_synOrHyp,0.05,32766.0,false
conference,confof-sigkdd,wiktionary_synOrHyp,wikidata_synOrHyp,0.05,3.0,false
largebio,small-fma-nci,wiktionary_synOrHyp,dbpedia_synOrHyp,0.05,1.491108458928636E-9,true
conference,cmt-iasted,webIsClassic_synOrHyp,wikidata_synOrHyp,0.05,506.0,false
largebio,small-fma-nci,dbpedia_synOrHyp,wiktionary_synOrHyp,0.05,1.491108458928636E-9,true
conference,conference-iasted,dbpedia_synOrHyp,COMBINED_SynOrHyp,0.05,-43596.0,true
conference,conference-edas,COMBINED_SynOrHyp,dbpedia_synOrHyp,0.05,131066.0,false
conference,cmt-edas,wiktionary_synOrHyp,webIsClassic_synOrHyp,0.05,13.0,false
largebio,small-fma-nci,COMBINED_SynOrHyp,dbpedia_synOrHyp,0.05,4.810246629027848E-4,true
conference,cmt-conference,wiktionary_synOrHyp,wikidata_synOrHyp,0.05,6.0,false
conference,ekaw-sigkdd,COMBINED_SynOrHyp,webIsClassic_synOrHyp,0.05,6.0,false
conference,confof-ekaw,babelnet_synOrHyp,wordnet_synOrHyp,0.05,0.0,true
conference,confof-iasted,COMBINED_SynOrHyp,wikidata_synOrHyp,0.05,-1158.0,true
conference,cmt-confof,COMBINED_SynOrHyp,wikidata_synOrHyp,0.05,4090.0,false
conference,cmt-conference,wikidata_synOrHyp,COMBINED_SynOrHyp,0.05,126.0,false
conference,conference-edas,wiktionary_synOrHyp,wikidata_synOrHyp,0.05,6.0,false
conference,edas-iasted,wiktionary_synOrHyp,wiktionary_synOrHyp,0.05,1.0,false
conference,ekaw-iasted,wordnet_synOrHyp,wikidata_synOrHyp,0.05,253.0,false
conference,ekaw-iasted,webIsClassic_synOrHyp,wiktionary_synOrHyp,0.05,16383.0,false
conference,edas-iasted,wordnet_synOrHyp,dbpedia_synOrHyp,0.05,28.0,false
conference,cmt-edas,babelnet_synOrHyp,COMBINED_SynOrHyp,0.05,13.0,false
conference,edas-sigkdd,dbpedia_synOrHyp,babelnet_synOrHyp,0.05,3.0,false
conference,edas-sigkdd,babelnet_synOrHyp,wikidata_synOrHyp,0.05,0.0,true
conference,iasted-sigkdd,wordnet_synOrHyp,wiktionary_synOrHyp,0.05,13.0,false
conference,edas-iasted,babelnet_synOrHyp,wordnet_synOrHyp,0.05,0.0,true
conference,edas-ekaw,wordnet_synOrHyp,dbpedia_synOrHyp,0.05,6.0,false
conference,cmt-confof,wordnet_synOrHyp,babelnet_synOrHyp,0.05,0.0,true
conference,edas-sigkdd,COMBINED_SynOrHyp,webIsClassic_synOrHyp,0.05,6.0,false
conference,edas-iasted,webIsClassic_synOrHyp,webIsClassic_synOrHyp,0.05,1.0,false
largebio,small-fma-nci,wiktionary_synOrHyp,wikidata_synOrHyp,0.05,0.018846858112390286,true
conference,cmt-edas,wikidata_synOrHyp,COMBINED_SynOrHyp,0.05,253.0,false
conference,cmt-conference,wordnet_synOrHyp,babelnet_synOrHyp,0.05,3.0,false
conference,cmt-conference,wiktionary_synOrHyp,wordnet_synOrHyp,0.05,3.0,false
conference,conference-iasted,wikidata_synOrHyp,COMBINED_SynOrHyp,0.05,131066.0,false
conference,cmt-confof,dbpedia_synOrHyp,webIsClassic_synOrHyp,0.05,63.0,false
conference,cmt-sigkdd,wordnet_synOrHyp,wordnet_synOrHyp,0.05,1.0,false
conference,ekaw-iasted,wordnet_synOrHyp,COMBINED_SynOrHyp,0.05,-1158.0,true
conference,edas-ekaw,babelnet_synOrHyp,COMBINED_SynOrHyp,0.05,32766.0,false
conference,edas-ekaw,dbpedia_synOrHyp,babelnet_synOrHyp,0.05,28.0,false
conference,cmt-ekaw,dbpedia_synOrHyp,babelnet_synOrHyp,0.05,0.0,true
conference,cmt-ekaw,wordnet_synOrHyp,dbpedia_synOrHyp,0.05,0.0,true
conference,iasted-sigkdd,wikidata_synOrHyp,wordnet_synOrHyp,0.05,6.0,false
anatomy_track,mouse-human-suite,wordnet_synOrHyp,COMBINED_SynOrHyp,0.05,1.1905275079104882E-6,true
largebio,small-fma-nci,COMBINED_SynOrHyp,wiktionary_synOrHyp,0.05,0.5365113817957377,false
conference,edas-sigkdd,wiktionary_synOrHyp,wordnet_synOrHyp,0.05,0.0,true
conference,confof-ekaw,wordnet_synOrHyp,wikidata_synOrHyp,0.05,0.0,true
conference,ekaw-sigkdd,wiktionary_synOrHyp,dbpedia_synOrHyp,0.05,0.0,true
conference,cmt-sigkdd,dbpedia_synOrHyp,COMBINED_SynOrHyp,0.05,3.0,false
conference,conference-edas,dbpedia_synOrHyp,babelnet_synOrHyp,0.05,63.0,false
conference,edas-iasted,babelnet_synOrHyp,COMBINED_SynOrHyp,0.05,-43596.0,true
conference,ekaw-iasted,dbpedia_synOrHyp,wiktionary_synOrHyp,0.05,3.0,false
conference,edas-iasted,wikidata_synOrHyp,wiktionary_synOrHyp,0.05,28.0,false
conference,cmt-confof,COMBINED_SynOrHyp,COMBINED_SynOrHyp,0.05,1.0,false
conference,edas-iasted,babelnet_synOrHyp,dbpedia_synOrHyp,0.05,28.0,false
conference,confof-iasted,webIsClassic_synOrHyp,webIsClassic_synOrHyp,0.05,1.0,false
conference,confof-ekaw,wiktionary_synOrHyp,dbpedia_synOrHyp,0.05,1.0,false
conference,confof-iasted,COMBINED_SynOrHyp,dbpedia_synOrHyp,0.05,-45.0,true
conference,cmt-ekaw,COMBINED_SynOrHyp,wiktionary_synOrHyp,0.05,126.0,false
conference,cmt-iasted,dbpedia_synOrHyp,wordnet_synOrHyp,0.05,0.0,true
conference,conference-confof,COMBINED_SynOrHyp,dbpedia_synOrHyp,0.05,4090.0,false
conference,ekaw-sigkdd,COMBINED_SynOrHyp,wikidata_synOrHyp,0.05,13.0,false
conference,edas-sigkdd,wiktionary_synOrHyp,wiktionary_synOrHyp,0.05,1.0,false
anatomy_track,mouse-human-suite,COMBINED_SynOrHyp,wiktionary_synOrHyp,0.05,9.827859637212555E-10,true
conference,cmt-conference,webIsClassic_synOrHyp,wiktionary_synOrHyp,0.05,13.0,false
conference,edas-sigkdd,babelnet_synOrHyp,webIsClassic_synOrHyp,0.05,506.0,false
conference,confof-ekaw,dbpedia_synOrHyp,wiktionary_synOrHyp,0.05,1.0,false
conference,ekaw-iasted,wiktionary_synOrHyp,wordnet_synOrHyp,0.05,63.0,false
conference,cmt-confof,webIsClassic_synOrHyp,dbpedia_synOrHyp,0.05,63.0,false
conference,edas-iasted,babelnet_synOrHyp,wiktionary_synOrHyp,0.05,126.0,false
anatomy_track,mouse-human-suite,babelnet_synOrHyp,wordnet_synOrHyp,0.05,1.3709778396209238E-5,true
conference,iasted-sigkdd,wikidata_synOrHyp,wikidata_synOrHyp,0.05,1.0,false
conference,edas-ekaw,wordnet_synOrHyp,babelnet_synOrHyp,0.05,3.0,false
conference,cmt-conference,dbpedia_synOrHyp,webIsClassic_synOrHyp,0.05,0.0,true
conference,cmt-iasted,wikidata_synOrHyp,webIsClassic_synOrHyp,0.05,506.0,false
conference,conference-confof,babelnet_synOrHyp,babelnet_synOrHyp,0.05,1.0,false
conference,confof-edas,dbpedia_synOrHyp,wikidata_synOrHyp,0.05,0.0,true
conference,edas-sigkdd,webIsClassic_synOrHyp,COMBINED_SynOrHyp,0.05,6.0,false
conference,conference-confof,wikidata_synOrHyp,webIsClassic_synOrHyp,0.05,63.0,false
conference,cmt-edas,wordnet_synOrHyp,babelnet_synOrHyp,0.05,0.0,true
conference,confof-sigkdd,wordnet_synOrHyp,wordnet_synOrHyp,0.05,1.0,false
conference,conference-confof,webIsClassic_synOrHyp,wikidata_synOrHyp,0.05,63.0,false
conference,edas-iasted,COMBINED_SynOrHyp,webIsClassic_synOrHyp,0.05,4090.0,false
conference,conference-sigkdd,wordnet_synOrHyp,webIsClassic_synOrHyp,0.05,6.0,false
conference,cmt-iasted,wordnet_synOrHyp,COMBINED_SynOrHyp,0.05,2042.0,false
conference,iasted-sigkdd,webIsClassic_synOrHyp,babelnet_synOrHyp,0.05,8184.0,false
conference,cmt-confof,COMBINED_SynOrHyp,dbpedia_synOrHyp,0.05,4090.0,false
largebio,small-fma-nci,wordnet_synOrHyp,wordnet_synOrHyp,0.05,1.0,false
conference,iasted-sigkdd,babelnet_synOrHyp,wikidata_synOrHyp,0.05,13.0,false
conference,cmt-sigkdd,dbpedia_synOrHyp,wikidata_synOrHyp,0.05,3.0,false
conference,iasted-sigkdd,COMBINED_SynOrHyp,wordnet_synOrHyp,0.05,4090.0,false
conference,cmt-conference,babelnet_synOrHyp,webIsClassic_synOrHyp,0.05,63.0,false
conference,cmt-sigkdd,COMBINED_SynOrHyp,COMBINED_SynOrHyp,0.05,1.0,false
conference,conference-edas,webIsClassic_synOrHyp,webIsClassic_synOrHyp,0.05,1.0,false
conference,iasted-sigkdd,wordnet_synOrHyp,webIsClassic_synOrHyp,0.05,4090.0,false
conference,cmt-conference,COMBINED_SynOrHyp,wiktionary_synOrHyp,0.05,63.0,false
conference,confof-ekaw,dbpedia_synOrHyp,COMBINED_SynOrHyp,0.05,253.0,false
conference,conference-sigkdd,wiktionary_synOrHyp,COMBINED_SynOrHyp,0.05,28.0,false
conference,confof-ekaw,wikidata_synOrHyp,wordnet_synOrHyp,0.05,0.0,true
conference,conference-sigkdd,dbpedia_synOrHyp,wordnet_synOrHyp,0.05,0.0,true
conference,ekaw-iasted,webIsClassic_synOrHyp,wikidata_synOrHyp,0.05,262141.0,false
conference,edas-ekaw,wikidata_synOrHyp,COMBINED_SynOrHyp,0.05,16383.0,false
conference,cmt-iasted,COMBINED_SynOrHyp,dbpedia_synOrHyp,0.05,16383.0,false
conference,confof-edas,COMBINED_SynOrHyp,COMBINED_SynOrHyp,0.05,1.0,false
conference,conference-iasted,wordnet_synOrHyp,COMBINED_SynOrHyp,0.05,16383.0,false
conference,conference-iasted,COMBINED_SynOrHyp,babelnet_synOrHyp,0.05,8184.0,false
conference,confof-iasted,wiktionary_synOrHyp,webIsClassic_synOrHyp,0.05,4090.0,false
conference,cmt-iasted,wikidata_synOrHyp,dbpedia_synOrHyp,0.05,1.0,false
conference,edas-ekaw,COMBINED_SynOrHyp,COMBINED_SynOrHyp,0.05,1.0,false
conference,confof-ekaw,wordnet_synOrHyp,wiktionary_synOrHyp,0.05,0.0,true
anatomy_track,mouse-human-suite,dbpedia_synOrHyp,wikidata_synOrHyp,0.05,6.13905375006274E-4,true
conference,cmt-sigkdd,wiktionary_synOrHyp,COMBINED_SynOrHyp,0.05,6.0,false
anatomy_track,mouse-human-suite,babelnet_synOrHyp,babelnet_synOrHyp,0.05,1.0,false
conference,ekaw-sigkdd,webIsClassic_synOrHyp,wikidata_synOrHyp,0.05,28.0,false
conference,edas-sigkdd,webIsClassic_synOrHyp,dbpedia_synOrHyp,0.05,126.0,false
conference,ekaw-iasted,dbpedia_synOrHyp,webIsClassic_synOrHyp,0.05,4090.0,false
conference,edas-iasted,wikidata_synOrHyp,COMBINED_SynOrHyp,0.05,647.0,false
largebio,small-fma-nci,COMBINED_SynOrHyp,webIsClassic_synOrHyp,0.05,2.27972131749965E-6,true
anatomy_track,mouse-human-suite,COMBINED_SynOrHyp,wikidata_synOrHyp,0.05,7.379574729071692E-11,true
conference,confof-edas,dbpedia_synOrHyp,wordnet_synOrHyp,0.05,0.0,true
conference,conference-edas,COMBINED_SynOrHyp,wiktionary_synOrHyp,0.05,131066.0,false
conference,confof-sigkdd,webIsClassic_synOrHyp,wiktionary_synOrHyp,0.05,3.0,false
conference,edas-ekaw,wikidata_synOrHyp,webIsClassic_synOrHyp,0.05,65533.0,false
conference,conference-ekaw,webIsClassic_synOrHyp,wikidata_synOrHyp,0.05,32766.0,false
conference,edas-iasted,webIsClassic_synOrHyp,babelnet_synOrHyp,0.05,-43596.0,true
anatomy_track,mouse-human-suite,COMBINED_SynOrHyp,wordnet_synOrHyp,0.05,1.1905275079104882E-6,true
conference,confof-iasted,wikidata_synOrHyp,babelnet_synOrHyp,0.05,253.0,false
conference,confof-sigkdd,wiktionary_synOrHyp,babelnet_synOrHyp,0.05,6.0,false
conference,cmt-edas,COMBINED_SynOrHyp,babelnet_synOrHyp,0.05,13.0,false
conference,confof-iasted,webIsClassic_synOrHyp,babelnet_synOrHyp,0.05,-43596.0,true
conference,confof-edas,wordnet_synOrHyp,webIsClassic_synOrHyp,0.05,506.0,false
conference,confof-ekaw,wiktionary_synOrHyp,wordnet_synOrHyp,0.05,0.0,true
conference,edas-ekaw,babelnet_synOrHyp,wikidata_synOrHyp,0.05,28.0,false
conference,conference-sigkdd,wiktionary_synOrHyp,babelnet_synOrHyp,0.05,3.0,false
conference,confof-iasted,babelnet_synOrHyp,wikidata_synOrHyp,0.05,253.0,false
conference,confof-ekaw,dbpedia_synOrHyp,wikidata_synOrHyp,0.05,0.0,true
conference,conference-ekaw,babelnet_synOrHyp,wikidata_synOrHyp,0.05,63.0,false
conference,iasted-sigkdd,babelnet_synOrHyp,dbpedia_synOrHyp,0.05,13.0,false
conference,cmt-confof,dbpedia_synOrHyp,babelnet_synOrHyp,0.05,1.0,false
anatomy_track,mouse-human-suite,wikidata_synOrHyp,babelnet_synOrHyp,0.05,0.026809130715595653,true
conference,confof-ekaw,wiktionary_synOrHyp,babelnet_synOrHyp,0.05,0.0,true
conference,confof-iasted,COMBINED_SynOrHyp,wordnet_synOrHyp,0.05,-1158.0,true
conference,edas-sigkdd,wikidata_synOrHyp,webIsClassic_synOrHyp,0.05,63.0,false
conference,cmt-edas,dbpedia_synOrHyp,dbpedia_synOrHyp,0.05,1.0,false
conference,confof-edas,COMBINED_SynOrHyp,babelnet_synOrHyp,0.05,126.0,false
conference,confof-iasted,wordnet_synOrHyp,webIsClassic_synOrHyp,0.05,32766.0,false
conference,conference-ekaw,wikidata_synOrHyp,dbpedia_synOrHyp,0.05,13.0,false
conference,conference-edas,wikidata_synOrHyp,babelnet_synOrHyp,0.05,506.0,false
largebio,small-fma-nci,wiktionary_synOrHyp,COMBINED_SynOrHyp,0.05,0.5365113817957377,false
conference,confof-iasted,wordnet_synOrHyp,dbpedia_synOrHyp,0.05,63.0,false
conference,edas-sigkdd,wordnet_synOrHyp,dbpedia_synOrHyp,0.05,0.0,true
